propertycode,Maximum,Minimum,Normalized Maximum
6665386,136.31,136.31,0.006889831315060792
6665907,145.72,66.21,0.007410538990546471
6666733,204.85,99.37,0.010682531004517593
6669425,136.21,83.53,0.006884297758466895
6671893,89.75,85.26,0.004313407364942484
6672114,315.72,117.84,0.016817585200170876
6676531,67.76,37.39,0.0030965782699445984
6677819,189.88,107.77,0.009854157582411257
6677902,333.89,110.02,0.017823032433281906
6680455,77.36,44.2,0.003627799702958682
6683524,165.76,132.61,0.00851946373196337
6695929,163.12,115.58,0.008373377837884497
6698306,297.72,161.48,0.015821545013269468
6704723,90.42,50.23,0.004350482194121592
6705258,251.15,72.1,0.01324456770749177
6706118,66.82,56.54,0.0030445628379619687
6706128,87.4,38.68,0.004183368784985912
6706657,71.63,44.2,0.0033107269101284
6706823,102.48,60.28,0.005017829119345535
6707044,54.73,26.18,0.0023755558457598564
6708134,277.28,63.29,0.014690486045476979
6708401,70.33,35.16,0.0032387906744077433
6710791,132.61,55.25,0.006685089721086614
6711055,99.46,66.31,0.004850715710209854
6711912,53.6,53.6,0.0023130266562488237
6712162,64.19,35.41,0.0028990302995424854
6713923,127.86,29.23,0.00642224578287652
6720238,35.83,35.83,0.0013297136495133788
6720555,214.39,92.83,0.01121043230357534
6720898,591.4,117.81,0.032072494018225324
6720912,122.54,84.94,0.006127860572081215
6720922,501.65,116.62,0.027106126975203024
6720938,127.61,49.17,0.006408411891391777
6720946,196.11,132.17,0.010198898158211022
6720987,1795.15,124.32,0.09868268151725695
6720996,419.13,116.41,0.02253983607391946
6723036,301.73,85.52,0.016043440632684727
6724171,241.67,139.58,0.012719986542390361
6724194,135.16,66.52,0.006826195414230979
6724288,325.51,283.3,0.017359320390713362
6724302,147.83,63.36,0.007527297034677692
6724339,116.71,73.33,0.005805254222657036
6724356,319.37,140.57,0.017019560015848104
6724839,67.82,38.07,0.0030998984039009355
6730082,202.27,64.25,0.01053976524439506
6730257,208.93,57.11,0.01090830011354858
6731875,245.37,208.88,0.012924728136364541
6732449,104.03,50.91,0.005103599246550934
6734007,50.62,41.42,0.0021481266697507017
6738635,72.31,39.04,0.0033483550949668984
6750584,963.92,180.13,0.052686099041809334
6750836,66.31,36.84,0.003016341699333096
6751093,176.82,71.58,0.009131475091248347
6751153,242.31,70.61,0.012755401304591301
6751215,296.77,62.48,0.015768976225627448
6755383,359.01,200.62,0.01921306184966876
6755386,90.81,61.24,0.0043720630648377895
6755391,153.1,68.64,0.007818915467176047
6755394,565.08,223.49,0.030616061922711713
6755396,157.34,74.23,0.008053538266757268
6755427,232.3,125.44,0.01220149228954224
6755440,211.18,172.64,0.011032805136911256
6755527,228.94,112.9,0.01201556478798731
6758921,209.08,165.53,0.010916600448439426
6759025,179.22,57.07,0.009264280449501868
6759135,187.57,148.64,0.009726332425092243
6807342,102.48,76.36,0.005017829119345535
6811571,212.0,105.41,0.011078180300981209
6811573,144.09,103.67,0.007320342018065955
6812873,50.68,33.79,0.0021514468037070397
6841308,119.48,79.62,0.005958533740307976
6845879,125.58,125.58,0.0062960806925356745
6846852,110.87,85.26,0.005482094517573469
6847613,120.55,120.55,0.00601774279586267
6847702,175.26,68.15,0.009045151608383558
6847984,62.99,53.04,0.0028326276204157248
6848073,155.72,80.37,0.007963894649936142
6848181,70.33,70.33,0.0032387906744077433
6848909,126.71,76.03,0.006358609882046707
6851742,152.85,119.8,0.0078050815756913056
6851803,71.85,71.85,0.003322900734634973
6853238,151.6,86.3,0.007735912118267597
6853253,157.99,88.41,0.008089506384617598
6853261,74.34,64.29,0.0034606862938230017
6856778,287.32,78.46,0.015246055127504208
6857432,165.78,54.91,0.00852057044328215
6866920,198.52,54.91,0.010332256872123934
6867787,80.37,80.37,0.003794359756434973
6868725,315.01,83.65,0.016778296948354206
6871354,271.06,172.02,0.014346298825336605
6871553,131.88,82.32,0.006644694757951167
6872167,130.27,86.85,0.00655560449678943
6872911,103.55,41.33,0.00507703817490023
6880315,102.4,63.01,0.0050134022740704175
6880682,165.62,94.39,0.008511716752731916
6880805,81.88,71.83,0.003877916461002813
6881583,313.45,96.44,0.01669197346548942
6883882,111.32,111.32,0.005506995522246004
6885016,76.17,22.49,0.003561950379491311
6885026,215.99,159.74,0.011298969209077688
6885158,90.42,38.18,0.004350482194121592
6885597,75.35,75.35,0.003516575215421358
6885695,81.38,58.27,0.0038502486780333293
6885820,136.32,58.87,0.00689038467072018
6885868,68.68,68.68,0.0031474869906084483
6886583,48.68,41.86,0.0020407756718291057
6886815,98.12,76.43,0.004776566051851639
6888343,259.27,89.17,0.013693892502916182
6888647,90.42,40.18,0.004350482194121592
6890178,100.46,100.46,0.0049060512761488215
6890214,113.53,113.53,0.005629287122971121
6890835,116.53,88.41,0.005795293820788023
6891398,120.55,90.42,0.00601774279586267
6891854,450.36,284.02,0.024267965798193403
6893599,68.32,68.32,0.0031275661868704193
6894847,79.19,63.36,0.0037290637886269917
6895174,46.26,25.87,0.0019068636022568052
6896212,83.4,67.76,0.003962026521230043
6899719,351.51,351.51,0.018798045105126504
6900097,65.3,29.13,0.0029604527777347387
6900098,145.57,85.39,0.0074022386556556255
6901685,78.36,40.18,0.003683135268897649
6901808,105.48,55.25,0.005183835817162436
6901907,263.2,250.04,0.013911361277056323
6903922,176.23,58.43,0.009098827107344356
6904614,131.33,75.1,0.006614260196684736
6904980,85.66,14.28,0.0040870849002521085
6907052,87.3,46.59,0.004177835228392015
6907346,165.52,28.6,0.00850618319613802
6910585,240.64,90.88,0.012662990909473225
6913880,179.08,164.56,0.009256533470270414
6914503,78.94,59.2,0.00371522989714225
6914872,137.73,91.09,0.006968407818694124
6915023,77.09,42.06,0.003612859100155161
6915612,262.58,96.32,0.013877053226174163
6916145,91.92,40.28,0.004433485543030043
6917145,65.3,50.23,0.0029604527777347387
6917273,100.46,70.33,0.0049060512761488215
6918802,140.4,109.15,0.0071161537797511665
6919000,187.87,126.59,0.009742933094873934
6930706,178.67,64.42,0.009233845888235436
6932504,218.1,139.23,0.011415727253208907
6934785,129.59,80.47,0.006517976311950933
6935550,177.87,118.58,0.009189577435484262
6935716,59.95,46.91,0.0026644074999612652
6946018,65.07,54.74,0.002947725597568776
6946129,138.5,64.14,0.007011016204467129
6946327,135.3,126.52,0.006833942393462435
6946382,69.2,56.8,0.0031762614848967106
6946815,52.4,31.77,0.002246623977122063
6947194,157.73,68.31,0.008075119137473465
6947960,339.13,108.84,0.018112990798802093
6948032,260.8,170.39,0.013778555918802803
6948096,80.69,26.57,0.0038120671375354424
6948932,106.12,50.68,0.005219250579363376
6948933,184.26,131.99,0.009543171701834262
6948936,109.5,76.35,0.005406284792237084
6948937,57.27,30.24,0.002516108183244833
6948938,105.49,82.38,0.005184389172821826
6949418,64.33,52.78,0.0029067772787739407
6949865,139.38,59.14,0.00705971150249342
6951223,210.97,170.79,0.011021184668064073
6953595,131.65,45.52,0.006631967577785205
6953673,85.88,43.99,0.004099258724758682
6953822,103.21,74.0,0.00505822408248098
6956246,120.84,75.29,0.006033790109984971
6963641,75.35,66.74,0.003516575215421358
6963642,138.27,82.73,0.006998289024301167
6963651,85.2,56.75,0.004061630539920184
6980684,291.38,132.61,0.015470717525216416
6986740,18083.36,100.5,1.0
6988959,55.45,55.45,0.0024153974532359133
6989721,225.19,100.09,0.011808056415716185
6989757,104.25,62.55,0.005115773071057507
6989997,177.58,69.44,0.009173530121361963
6989999,18.87,18.87,0.00039122245118849725
6990677,580.8,348.48,0.03148593701927227
6992222,101.07,78.66,0.004939805971371591
6992236,119.52,38.73,0.0059607471629455335
6992681,65.9,40.45,0.0029936541172981197
6994023,214.99,73.43,0.01124363364313872
6994083,57.7,19.07,0.0025399024765985893
6994668,193.94,60.78,0.010078819980123463
6995689,90.88,54.74,0.0043759365544535165
6995962,160.08,95.02,0.008205157717430038
6995971,89.86,30.99,0.004319494277195771
6997210,100.86,92.83,0.004928185502524408
6997392,50.23,31.14,0.0021265457990345044
6998171,124.52,103.77,0.006237424992640369
6998426,58.27,46.22,0.0025714437491838
6999251,251.15,100.46,0.01324456770749177
6999273,241.11,123.57,0.012688998625464541
7000249,64.1,64.1,0.002894050098607978
7000286,160.74,40.18,0.008241679190949756
7000842,84.48,63.36,0.004021788932444128
7000884,72.86,51.74,0.00337878965623333
7000890,89.75,62.3,0.004313407364942484
7000892,79.19,79.19,0.0037290637886269917
7001529,98.1,79.11,0.004775459340532859
7001834,165.76,65.3,0.00851946373196337
7001848,100.46,62.38,0.0049060512761488215
7002212,73.91,58.07,0.0034368920004692453
7003880,176.03,72.32,0.009087759994156563
7004370,127.89,102.32,0.006423905849854689
7005949,150.88,52.54,0.00769607051079154
7006703,162.22,101.38,0.008323575828539428
7006790,159.25,84.77,0.008159229197700695
7008526,98.45,64.04,0.004794826788611498
7008529,50.23,40.18,0.0021265457990345044
7008652,78.36,60.28,0.003683135268897649
7008769,102.77,69.29,0.005033876433467835
7009211,132.61,60.78,0.006685089721086614
7010208,90.42,45.21,0.004350482194121592
7010576,300.26,62.64,0.015962097350754444
7010626,99.86,85.78,0.004872849936585441
7013138,135.4,56.87,0.006839475950056332
7013603,307.42,185.85,0.016358300002877448
7014337,146.68,126.59,0.00746366113384788
7014414,55.25,50.23,0.00240433034004812
7014424,120.55,90.42,0.00601774279586267
7015147,181.45,88.62,0.009387678761545764
7015332,104.45,72.66,0.0051268401842453
7025160,391.81,235.09,0.02102806841246688
7026088,177.52,109.25,0.009170209987405625
7029048,164.22,82.73,0.008434246960417361
7029127,88.16,67.02,0.004225423815099526
7029734,64.03,38.21,0.0028901766089922507
7032096,179.51,80.25,0.009280327763624167
7032980,57.27,46.22,0.002516108183244833
7033342,170.79,100.46,0.008797801628636375
7033873,126.59,77.36,0.006351969614134032
7034822,90.42,70.33,0.004350482194121592
7035364,100.46,70.33,0.0049060512761488215
7036220,95.02,61.51,0.00460502579744084
7036449,95.44,50.23,0.004628266735135207
7036663,58.43,47.32,0.002580297439734035
7069444,99.18,80.29,0.004835221751746944
7081863,132.03,105.62,0.006652995092842012
7083170,80.37,40.18,0.003794359756434973
7083537,37.13,17.24,0.0014016498852340363
7083572,130.6,130.6,0.006573865233549289
7083895,80.37,45.21,0.003794359756434973
7083946,110.51,85.39,0.005462173713835441
7085996,85.39,85.39,0.004072144297448587
7092402,110.51,95.44,0.005462173713835441
7092443,227.58,108.09,0.011940308418310317
7093373,82.84,43.87,0.003931038604304222
7093648,180.13,61.6,0.009314635814506327
7106545,49.33,34.53,0.0020767437896894348
7122670,88.81,55.25,0.004261391932959855
7150301,83.28,34.5,0.003955386253317367
7150757,62.61,48.8,0.0028116001053589174
7150954,48.23,28.5,0.0020158746671565704
7151282,290.38,26.13,0.015415381959277448
7159080,88.7,69.69,0.004255305020706568
7162128,156.47,117.35,0.008005396324390367
7165892,102.95,68.64,0.0050438368353368495
7173195,53.19,41.16,0.0022903390742138475
7173372,93.83,39.62,0.00453917647397347
7176392,147.68,42.19,0.0075189966997868465
7184678,329.47,125.65,0.017578449231831675
7184686,184.63,82.73,0.009563645861231679
7184726,160.61,101.32,0.008234485567377691
7184727,150.05,66.15,0.0076501419910621985
7189505,236.51,133.23,0.012434455022145291
7193131,410.75,149.11,0.022076124031350917
7197259,136.63,80.37,0.00690753869616126
7199251,72.73,67.51,0.0033715960326612645
7200859,125.36,105.99,0.006283906868029101
7201794,262.84,107.96,0.013891440473318294
7218548,235.09,107.59,0.01235587851851196
7228886,499.51,235.45,0.026987708864093633
7229537,175.81,66.31,0.00907558616964999
7237557,155.72,52.24,0.007963894649936142
7237568,80.37,80.37,0.003794359756434973
7237604,447.39,159.12,0.024103619167354668
7237626,339.56,204.94,0.01813678509215585
7238072,751.73,222.84,0.040944445305219915
7245577,95.09,46.71,0.004608899287056568
7249182,197.04,136.68,0.01025036023453426
7262124,75.08,33.83,0.003501634612617837
7264329,136.47,51.74,0.006898685005611026
7264346,194.01,73.4,0.01008269346973919
7264411,351.67,256.34,0.018806898795676742
7264445,237.58,118.79,0.012493664077699987
7264509,82.36,40.13,0.003904477532653517
7264623,220.05,125.72,0.011523631606789894
7264723,161.56,89.75,0.00828705435501971
7264882,148.25,72.99,0.007550537972372057
7264929,383.19,92.72,0.020551075834072983
7264956,241.96,75.08,0.012736033856512664
7264958,522.99,152.05,0.02828698795234058
7264964,988.46,69.25,0.05404403382995159
7265089,158.39,46.52,0.008111640610993183
7265226,168.94,89.75,0.008695430831649286
7265234,179.51,52.95,0.009280327763624167
7295114,204.5,121.87,0.010663163556438955
7295697,133.23,102.24,0.006719397771968772
7295742,122.9,80.56,0.0061477813758192435
7295817,159.06,81.59,0.008148715440172292
7297134,55.77,55.77,0.0024331048343363823
7297547,77.46,56.8,0.003633333259552578
7297671,166.07,76.96,0.00853661775740445
7297704,142.52,65.33,0.007233465179541777
7297758,241.67,180.33,0.012719986542390361
7298525,429.1,179.4,0.023091531666330965
7298550,188.67,105.65,0.009787201547625106
7298570,183.92,110.35,0.009524357609415012
7298604,229.47,84.17,0.012044892637934963
7301467,53.96,44.62,0.0023329474599868517
7301725,154.71,106.51,0.007908005728337785
7302543,81.59,50.6,0.003861869146880513
7305727,149.18,149.18,0.007602000048695297
7307410,139.47,94.42,0.0070646917034279276
7311575,80.37,75.35,0.003794359756434973
7313016,85.39,35.16,0.004072144297448587
7316474,54.96,48.92,0.002388283025925819
7318048,156.72,67.81,0.008019230215875108
7319377,217.22,108.6,0.011367031955182617
7319526,203.94,123.21,0.010632175639513134
7323853,102.12,58.15,0.004997908315607507
7326633,82.36,57.02,0.003904477532653517
7329075,84.48,84.48,0.004021788932444128
7329534,136.3,42.84,0.006889277959401402
7329861,92.01,45.67,0.00443846574396455
7330161,110.87,66.52,0.005482094517573469
7330162,131.99,121.43,0.006650781670204454
7332485,126.71,69.69,0.006358609882046707
7332806,148.36,86.29,0.007556624884625345
7333995,155.97,55.5,0.007977728541420884
7336626,111.53,65.9,0.005518615991093187
7342202,35.16,35.16,0.0012926388203342708
7346377,138.14,73.67,0.0069910954007291
7353633,384.57,99.46,0.02062743891506876
7354684,68.15,34.08,0.0031181591406607956
7381315,161.17,94.49,0.008265473484303511
7386176,137.91,68.02,0.0069783682205631385
7386321,53.55,44.4,0.0023102598779518755
7386780,18.09,16.13,0.0003480607097561029
7388882,99.46,62.28,0.004850715710209854
7388911,193.7,56.89,0.01006553944429811
7388926,159.67,45.15,0.00818247013539506
7388943,105.12,61.02,0.005163915013424408
7388987,157.8,68.14,0.008078992627089193
7389130,156.89,79.36,0.008028637262084732
7389300,245.13,167.78,0.012911447600539187
7390242,166.01,166.01,0.008533297623448113
7391335,342.58,86.06,0.018303898501291528
7395807,112.58,56.8,0.005576718335329103
7398979,75.35,35.16,0.003516575215421358
7401056,63.98,43.1,0.0028874098306953017
7403890,175.26,87.62,0.009045151608383558
7405462,103.28,72.3,0.005062097572096708
7413338,60.28,53.19,0.002682668236721124
7413980,145.67,65.3,0.007407772212249522
7414512,83.32,43.41,0.003957599675954926
7418893,162.37,62.37,0.008331876163430273
7420251,47.59,23.8,0.001980459904955632
7420392,126.59,90.42,0.006351969614134032
7420867,583.82,166.8,0.03165305042840796
7423765,80.37,55.25,0.003794359756434973
7424498,221.2,90.76,0.011587267507619705
7424987,342.12,146.14,0.018278444140959606
7432420,107.52,46.19,0.0052967203716779284
7437376,108.44,74.62,0.005347629092341779
7438035,174.54,107.42,0.009005310000907502
7443686,164.72,95.03,0.008461914743386846
7444855,77.32,46.04,0.0036255862803211227
7449373,77.36,60.78,0.003627799702958682
7449566,102.43,58.34,0.005015062341048587
7449570,420.68,61.93,0.02262560620112486
7449622,192.29,106.09,0.009987516296324167
7449823,100.32,79.19,0.004898304296917366
7450915,160.65,52.57,0.00823669899001525
7460103,120.55,85.9,0.00601774279586267
7462373,351.62,85.39,0.018804132017379793
7462872,166.8,136.57,0.008577012720539897
7463794,104.19,60.77,0.005112452937101168
7463892,243.2,132.62,0.012804649958276982
7467958,133.05,93.29,0.006709437370099759
7469570,148.91,73.99,0.007587059445891776
7472485,195.9,185.85,0.010187277689363838
7472841,93.05,93.05,0.004496014732541075
7472870,232.38,72.3,0.012205919134817358
7473545,98.35,98.35,0.0047892932320176005
7474476,197.7,61.11,0.01028688170805398
7476021,86.58,40.38,0.004137993620915958
7476115,177.39,82.36,0.009163016363833558
7476913,82.63,46.48,0.003919418135457038
7477443,21.92,21.92,0.0005599959273023469
7477982,110.51,50.23,0.005462173713835441
7478442,88.7,48.47,0.004255305020706568
7479121,106.09,93.93,0.0052175905123852066
7479306,229.05,163.75,0.012021651700240598
7479460,71.88,35.94,0.003324560801613142
7480541,70.33,70.33,0.0032387906744077433
7480547,76.25,75.23,0.0035663772247664285
7482008,328.7,295.83,0.017535840846058668
7482881,85.39,58.27,0.004072144297448587
7483032,670.02,137.27,0.036422976212346914
7483352,90.55,90.55,0.004357675817693658
7483363,88.41,55.25,0.004239257706584268
7483773,68.15,38.94,0.0031181591406607956
7483917,328.38,34.5,0.0175181334649582
7484099,31.37,31.37,0.0010829170254255858
7484319,110.87,63.36,0.005482094517573469
7485788,99.46,89.51,0.004850715710209854
7487188,199.92,106.49,0.010409726664438486
7488147,263.1,92.09,0.013905827720462428
7488477,101.37,69.69,0.0049564066411532815
7489989,93.44,71.43,0.004517595603257272
7498518,194.89,75.35,0.010131388767765481
7500585,226.23,166.8,0.01186560540429271
7503033,1129.35,1016.35,0.06184026171509266
7504192,25.09,15.49,0.0007354096713288724
7505523,122.9,38.62,0.0061477813758192435
7505541,143.56,74.54,0.007291014168118302
7514463,164.56,135.51,0.008453061052836611
7537748,93.93,60.78,0.004544710030567367
7548980,154.92,64.03,0.007919626197184967
7564415,70.33,70.33,0.0032387906744077433
7575091,82.88,82.88,0.00393325202694178
7579169,210.97,145.57,0.011021184668064073
7579452,56.26,40.18,0.0024602192616464762
7587570,65.3,50.23,0.0029604527777347387
7590297,85.09,71.83,0.004055543627666898
7592841,218.37,159.58,0.01143066785601243
7594930,95.44,95.44,0.004628266735135207
7600071,45.21,45.21,0.00184876125802089
7600445,33.15,33.15,0.001181414332796947
7610397,231.46,231.46,0.01215501041415351
7612570,45.67,27.53,0.0018742156183528152
7617710,385.32,187.77,0.020668940589522983
7617938,114.93,88.81,0.005706756915285676
7621582,77.15,60.47,0.003616179234111499
7621587,155.62,100.37,0.007958361093342244
7621590,136.21,51.0,0.006884297758466895
7621602,106.45,65.9,0.005237511316123235
7621608,54.25,48.83,0.0023489947741091527
7621616,63.29,57.26,0.002849228290197415
7622026,84.39,66.31,0.00401680873150962
7628208,152.7,112.52,0.00779678124080046
7632222,132.06,132.06,0.006654655159820181
7632626,159.74,159.74,0.00818634362501079
7633317,103.12,55.66,0.0050532438815464745
7634266,386.78,386.78,0.020749730515793874
7634378,107.7,69.69,0.005306680773546943
7634495,107.7,69.69,0.005306680773546943
7634605,139.38,102.64,0.00705971150249342
7634616,95.03,31.68,0.004605579153100231
7635018,100.1,100.1,0.004886130472410793
7635026,266.09,193.2,0.014071281062619937
7635085,107.7,91.55,0.005306680773546943
7635351,84.48,52.8,0.004021788932444128
7635389,114.04,59.3,0.005657508261599995
7635418,95.03,65.89,0.004605579153100231
7635474,76.03,69.69,0.0035542034002598558
7635508,95.03,73.91,0.004605579153100231
7635634,107.7,72.86,0.005306680773546943
7635784,221.74,221.74,0.01161714871322675
7635848,107.7,107.7,0.005306680773546943
7635916,107.7,107.7,0.005306680773546943
7636007,177.39,46.98,0.009163016363833558
7636250,126.71,95.03,0.006358609882046707
7636256,171.06,57.02,0.008812742231439897
7636341,88.7,88.7,0.004255305020706568
7636361,163.67,126.71,0.00840381239915093
7636536,152.05,152.05,0.007760813122940133
7636942,171.06,63.42,0.008812742231439897
7637008,139.38,76.66,0.00705971150249342
7637033,84.48,24.29,0.004021788932444128
7637138,57.02,57.02,0.0025022742917600914
7637152,95.03,84.48,0.004605579153100231
7637453,104.54,47.52,0.005131820385179808
7637838,105.59,63.36,0.005189922729415723
7637851,182.97,182.97,0.009471788821772995
7637853,133.05,107.7,0.006709437370099759
7638050,211.19,211.19,0.011033358492570646
7638054,84.48,84.48,0.004021788932444128
7638149,89.75,80.78,0.004313407364942484
7638160,126.71,91.23,0.006358609882046707
7638938,107.7,107.7,0.005306680773546943
7639035,144.45,95.86,0.007340262821803982
7639042,184.78,105.59,0.009571946196122526
7639049,396.03,396.03,0.02126158450072932
7639236,58.29,48.15,0.0025725504605025795
7639496,126.84,115.31,0.006365803505618773
7639524,58.07,58.07,0.002560376635996007
7639881,329.45,240.75,0.017577342520512892
7639955,54.49,41.81,0.0023622753099345043
7640162,196.4,83.63,0.010214945472333323
7640256,137.27,109.82,0.006942953458362201
7640262,145.72,62.09,0.007410538990546471
7640365,633.55,633.55,0.03440488812255278
7640625,168.42,114.84,0.008666656337361023
7640733,76.03,76.03,0.0035542034002598558
7641092,153.1,79.19,0.007818915467176047
7641909,76.03,63.36,0.0035542034002598558
7644841,232.3,116.16,0.01220149228954224
7645549,121.43,49.63,0.006066438093888961
7645745,153.32,99.47,0.00783108929168262
7646472,104.54,83.41,0.005131820385179808
7646542,86.18,86.18,0.004115859394540372
7647304,88.7,75.39,0.004255305020706568
7647828,152.05,101.37,0.007760813122940133
7649662,505.58,262.29,0.027323595749343163
7652042,150.92,66.21,0.007698283933429099
7661923,103.6,69.41,0.005079804953197178
7663136,272.53,89.9,0.014427642107266884
7664536,146.05,93.47,0.00742879972730633
7665016,137.27,137.27,0.006942953458362201
7665448,190.07,190.07,0.00986467133993966
7667124,76.03,58.29,0.0035542034002598558
7667351,110.87,63.36,0.005482094517573469
7668642,120.38,96.93,0.006008335749653045
7668938,122.91,103.9,0.006148334731478632
7670788,130.14,105.35,0.006548410873217364
7685533,72.44,71.83,0.003355548718538964
7703325,150.69,75.35,0.007685556753263137
7709969,154.71,41.84,0.007908005728337785
7710203,116.5,116.5,0.005793633753809853
7710577,204.94,89.46,0.010687511205452102
7712553,72.33,59.18,0.0033494618062856773
7716452,53.24,53.24,0.0022931058525107956
7725713,150.69,65.3,0.007685556753263137
7745208,121.56,85.39,0.006073631717461027
7760214,98.83,69.69,0.004815854303668305
7761729,73.91,70.74,0.0034368920004692453
7766016,84.48,79.19,0.004021788932444128
7768038,126.71,89.41,0.006358609882046707
7769457,50.23,50.23,0.0021265457990345044
7770307,184.78,50.68,0.009571946196122526
7772440,85.39,65.3,0.004072144297448587
7772472,93.33,93.33,0.004511508691003986
7784783,101.37,101.37,0.0049564066411532815
7784832,105.59,79.19,0.005189922729415723
7784875,114.04,101.37,0.005657508261599995
7787901,140.65,49.23,0.007129987671235908
7788500,135.16,71.81,0.006826195414230979
7788525,89.75,89.75,0.004313407364942484
7789172,107.7,88.7,0.005306680773546943
7789734,221.74,95.03,0.01161714871322675
7789932,112.77,100.1,0.005587232092857506
7790794,93.93,77.36,0.004544710030567367
7792141,98.2,23.23,0.004780992897126756
7792482,114.04,63.36,0.005657508261599995
7793069,83.38,55.25,0.003960919809911263
7796793,60.78,38.68,0.002710336019690608
7805498,118.2,48.05,0.005887704215906097
7814148,195.17,128.26,0.010146882726228393
7817818,162.22,100.38,0.008323575828539428
7833041,78.53,40.45,0.0036925423151072737
7835097,147.3,68.77,0.00749796918473004
7854968,38.68,27.63,0.001487420012439435
7859353,52.13,31.49,0.0022316833743185422
7860975,126.89,126.89,0.006368570283915721
7889101,45.61,41.05,0.0018708954843964772
7890605,79.37,55.25,0.003739024190496006
7898857,75.35,30.14,0.003516575215421358
7903450,99.46,49.23,0.004850715710209854
7910681,79.47,79.47,0.0037445577470899024
7911018,55.25,45.21,0.00240433034004812
7962361,181.61,64.62,0.009396532452096
7963708,41.18,36.65,0.0016257589272868527
7969845,111.54,60.93,0.005519169346752577
8065988,328.9,125.24,0.01754690795924646
8066086,108.44,66.1,0.005347629092341779
8066205,99.15,81.59,0.004833561684768775
8066378,205.53,102.24,0.010720159189356092
8067763,45.21,40.18,0.00184876125802089
8068190,140.65,105.48,0.007129987671235908
8074833,98.45,78.36,0.004794826788611498
8088849,326.0,130.4,0.017386434818023457
8091316,85.9,85.9,0.004100365436077461
8091539,104.49,70.33,0.005129053606882859
8091885,643.69,643.69,0.03496599076117391
8091889,523.31,523.31,0.028304695333441047
8091893,446.02,446.02,0.024027809442018284
8091894,676.63,676.63,0.03678874430320349
8091896,277.5,277.5,0.014702659869983552
8091903,529.65,529.65,0.028655522821494105
8091953,435.88,435.88,0.023466706803397158
8091962,1474.91,1474.91,0.08096201988096213
8091976,442.22,442.22,0.023817534291450213
8091994,326.91,326.91,0.017436790183027916
8091996,590.47,590.47,0.03202103194190208
8092009,1117.59,1117.59,0.06118951545965041
8092020,405.47,405.47,0.021783952243193173
8092023,414.34,414.34,0.022274778713071805
8092027,1379.88,1379.88,0.0757034810497821
8092029,330.71,330.71,0.01764706533359599
8092133,418.14,418.14,0.022485053863639883
8092139,551.19,551.19,0.029847450911819458
8092150,394.07,394.07,0.021153126791488945
8092158,881.91,380.13,0.048148029279154646
8092160,674.1,674.1,0.0366487453213779
8092164,591.74,375.06,0.03209130811064457
8092170,429.55,429.55,0.0231164326710035
8092173,437.15,437.15,0.023536982972139645
8092174,361.13,361.13,0.019330373249459368
8092223,522.05,522.05,0.028234972520357948
8092226,860.36,638.62,0.04695554783316991
8092229,366.19,366.19,0.01961037121311054
8092231,489.1,489.1,0.026411665622668987
8092235,404.21,404.21,0.02171422943011007
8092239,345.92,345.92,0.01848871929152768
8092366,462.49,462.49,0.024939186213033072
8092367,1498.99,1498.99,0.08229450030877246
8092369,353.52,353.52,0.01890926959266383
8092370,357.32,357.32,0.019119544743231905
8092416,1126.46,1126.46,0.06168034192952905
8092423,646.22,646.22,0.0351059897429995
8092436,677.9,340.85,0.036859020471945975
8092438,359.86,359.86,0.01926009708071688
8092515,543.59,478.97,0.02942690061068331
8092517,652.56,486.57,0.03545681723105255
8092524,712.11,712.11,0.03875205018271804
8092536,342.12,342.12,0.018278444140959606
8092537,410.54,410.54,0.022064503562503734
8092543,420.68,420.68,0.02262560620112486
8092548,619.61,619.61,0.033633510333363585
8092552,340.85,340.85,0.018208167972217117
8092591,372.53,372.53,0.019961198701163592
8092692,480.23,480.23,0.02592083915279035
8092701,589.2,589.2,0.031950755773159596
8092703,309.17,309.17,0.01645513724327064
8092809,457.43,457.43,0.0246591882493819
8092810,451.09,451.09,0.024308360761328848
8092820,970.6,941.46,0.05305574062228164
8092826,492.9,492.9,0.02662194077323706
8092836,307.91,307.91,0.016385414430187543
8092837,442.22,442.22,0.023817534291450213
8093095,549.92,444.75,0.029777174743076965
8093098,575.27,575.27,0.031179931339629784
8093099,434.62,434.62,0.02339698399031406
8093109,404.21,404.21,0.02171422943011007
8093110,520.78,520.78,0.028164696351615462
8093113,480.23,480.23,0.02592083915279035
8093723,492.9,492.9,0.02662194077323706
8093727,1208.82,1208.82,0.06623777914026237
8093782,447.29,447.29,0.024098085610760774
8093788,537.25,537.25,0.029076073122630254
8093798,492.9,492.9,0.02662194077323706
8093802,385.2,385.2,0.020662300321610306
8093805,427.01,427.01,0.02297588033351852
8093807,283.83,283.83,0.015052934002377213
8093809,340.85,340.85,0.018208167972217117
8093812,563.86,563.86,0.03054855253226617
8096172,50.01,50.01,0.0021143719745279317
8097703,129.59,109.5,0.006517976311950933
8098384,563.86,563.86,0.03054855253226617
8098389,587.94,587.94,0.0318810329600765
8098391,1167.0,1167.0,0.06392364577269477
8098392,429.55,429.55,0.0231164326710035
8099102,129.59,69.32,0.006517976311950933
8099594,348.45,348.45,0.018628718273353266
8099596,480.23,480.23,0.02592083915279035
8099599,416.88,416.88,0.022415331050556785
8099601,508.11,508.11,0.02746359473116875
8099605,889.51,619.61,0.048568579580290795
